DEPTH,GR,RHOB,VP,VS
1074.639142,75.2405,2.4786,2.915797638,1.438077007
1074.803184,75.3691,2.4482,2.97525492,1.479837171
1074.967226,75.4978,2.4318,3.041630728,1.450440154
1075.131268,75.6264,2.388,3.106552198,1.415594437
1075.29531,75.755,2.3566,3.106552198,1.388096933
1075.459352,75.8837,2.3224,3.106552198,1.40303969
1075.623394,76.0067,2.3646,3.106552198,1.416007436
1075.787436,72.9866,2.4108,3.106552198,1.542575647
1075.951478,70.9732,2.457,3.106552198,1.541333791
1076.11552,68.9597,2.5032,3.167398143,1.539475529
1076.279562,67.7139,2.5494,3.247981363,1.537620967
1076.443604,66.8456,2.6036,3.332768289,1.535771641
1076.607646,65.9396,2.588,3.422100508,1.534444145
1076.771688,65.9396,2.5594,3.477705151,1.626227889
1076.93573,65.9396,2.5294,3.519756368,1.735742285
1077.099772,69.4631,2.4995,3.504080509,1.658881987
1077.263814,72.3574,2.4695,3.477705151,1.552944507
1077.427856,76.0067,2.4396,3.435837206,1.459726025
1077.591898,75.4933,2.4057,3.390214983,1.388096933
1077.75594,74.7987,2.4203,3.345792131,1.408839964
1077.919982,74.104,2.4371,3.30251839,1.427547023
1078.084024,73.4094,2.4539,3.270975779,1.446757565
1078.248066,72.9866,2.4706,3.250156379,1.466492193
1078.412108,76.0067,2.4755,3.229600329,1.486771926
1078.57615,77.1393,2.4682,3.209306043,1.507621155
1078.740192,79.0268,2.412,3.174308825,1.526397158
1078.904234,76.9128,2.3401,3.081121964,1.496268118
1079.068276,75,2.2807,3.002621287,1.470417922
1079.232318,71.3758,2.2913,2.928018489,1.445446442
1079.39636,66.9463,2.2964,2.857032962,1.421308295
1079.560402,67.4371,2.3665,2.78017203,1.397963735
1079.724444,68.3054,2.4155,2.793244803,1.375373017
1079.888486,69.1737,2.4644,2.806981263,1.355770522
1080.052528,69.9664,2.5133,2.904015891,1.413852369
1080.21657,67.953,2.5516,2.997775177,1.470864245
1080.380612,66.896,2.5049,3.140063422,1.532666413
1080.544654,66.0277,2.4666,3.245083562,1.619833341
1080.708696,64.9329,2.4282,3.196382365,1.539068198
1080.872738,62.7936,2.3849,3.131057464,1.436033561
1081.03678,59.8993,2.4172,3.073748695,1.461815069
1081.200822,62.0218,2.4543,3.098089819,1.489529993
1081.364864,64.1443,2.4915,3.120808362,1.518316135
1081.528906,66.2668,2.5286,3.14386256,1.53129581
1081.692948,68.3893,2.5518,3.167259907,1.52443899
1081.85699,70.9732,2.5623,3.191011463,1.517643302
1082.021032,70.7466,2.5728,3.21511855,1.510555254
1082.185074,70.4572,2.5828,3.239592651,1.647334217
1082.349116,70.1678,2.5828,3.264445711,1.617552731
1082.513158,69.9664,2.5828,3.281667775,1.590680482
1082.6772,75,2.5567,3.272324276,1.591739614
1082.841242,73.3389,2.5307,3.265260543,1.62887072
1083.005284,70.4195,2.5371,3.258223758,1.667775545
1083.169326,67.5,2.5464,3.251217236,1.708584292
1083.333368,64.9329,2.5345,3.245083562,1.746154451
1083.49741,65.9144,2.5255,3.180549294,1.634614301
1083.661452,66.7903,2.4682,3.125096021,1.546468593
1083.825494,67.953,2.5336,3.071543282,1.443153073
1083.989536,65.1486,2.5804,3.010177028,1.483961194
1084.153578,60.9779,2.6297,3.074939447,1.549106317
1084.31762,56.8073,2.6423,3.158807718,1.620233734
1084.481662,52.6366,2.6556,3.247375786,1.698207134
1084.645704,48.466,2.6689,3.341057412,1.784064872
1084.809746,42.7852,2.687,3.477705151,1.879065314
1084.973788,43.0336,2.6783,3.508727387,1.984753539
1085.13783,43.4228,2.6647,3.562841135,2.113899446
1085.301872,43.7919,2.6511,3.578313054,1.800148065
1085.465914,46.5554,2.6401,3.595403713,1.885502663
1085.629956,49.1829,2.4712,3.606989492,1.944449167
1085.793998,52.8523,2.3869,3.490425267,1.858417542
1085.95804,52.8523,2.3687,3.407478681,1.798480439
1086.122082,52.8523,2.3484,3.319086274,1.742287692
1086.286124,52.8523,2.3224,3.371368039,1.689499991
1086.450166,52.8523,2.3511,3.432865297,1.647334217
1086.614208,50.8389,2.3793,3.477705151,1.701084554
1086.77825,54.4631,2.4083,3.477705151,1.750529899
1086.942292,57.2658,2.3901,3.477705151,1.802935746
1087.106334,60.0685,2.3687,3.421835422,1.858576191
1087.270376,62.9195,2.338,3.345792131,1.918812994
1087.434418,63.9262,2.3618,3.281667775,1.736156545
1087.59846,63.9262,2.3859,3.297780384,1.582838819
1087.762502,62.9463,2.4101,3.312290906,1.502756979
1087.926544,61.9128,2.4214,3.295787061,1.535577437
1088.090586,61.7164,2.4146,3.253063251,1.559972927
1088.254628,61.4245,2.4045,3.211429552,1.585156065
1088.41867,61.1326,2.3953,3.170848069,1.611165623
1088.582712,60.906,2.4531,3.140063422,1.638043839
1088.746754,58.5235,2.5062,3.239306889,1.66583315
1088.910796,55.8725,2.5594,3.325154887,1.705236779
1089.074838,55.6862,2.6245,3.415677042,1.743018007
1089.23888,55.3943,2.6085,3.511265775,1.805732075
1089.402922,55.1023,2.588,3.606989492,1.873127504
1089.566964,54.8658,2.5675,3.540090131,1.945748783
1089.731006,56.255,2.5469,3.478745075,1.997831686
1089.895048,56.2268,2.543,3.396546735,1.719744737
1090.05909,54.8255,2.5581,3.379981706,1.751759318
1090.223132,53.4242,2.5732,3.352884385,1.78498847
1090.387174,52.0228,2.588,3.326218088,1.819502647
1090.551216,50.8389,2.5696,3.299972611,1.855377858
1090.715258,51.5134,2.5515,3.281667775,1.881603377
1090.8793,51.8456,2.5255,3.292806926,1.767359116
1091.043342,56.1906,2.5185,3.301470283,1.66619376
1091.207384,59.2268,2.5359,3.310179348,1.680390538
1091.371426,62.2631,2.5487,3.318938095,1.700892803
1091.535468,64.9329,2.562,3.327739683,1.721901539
1091.69951,63.7878,2.5484,3.336588079,1.743435748
1091.863552,62.7659,2.5364,3.345483655,1.75669229
1092.027594,61.7441,2.5307,3.357371626,1.685294425
1092.191636,60.7223,2.5307,3.357371626,1.628897706
1092.355678,59.7005,2.5307,3.357371626,1.66167559
1092.51972,58.6787,2.5307,3.357371626,1.703989842
1092.683762,57.8859,2.4274,3.309277271,1.748514452
1092.847804,61.2215,2.3322,3.266201778,1.778155235
1093.011846,64.9329,2.2026,3.252091403,1.701515679
1093.175888,64.1879,2.2193,3.266201778,1.649325607
1093.33993,63.0201,2.2455,3.280435134,1.600241875
1093.503972,61.8523,2.2703,3.294793084,1.553995166
1093.668014,60.6846,2.3482,3.309277271,1.518434887
1093.832056,59.5168,2.4222,3.319086274,1.556532254
1093.996098,60.3196,2.5255,3.304580772,1.590066416
1094.16014,63.3851,2.5146,3.293735637,1.62507819
1094.324182,66.4505,2.4943,3.281667775,1.661665625
1094.488224,69.5159,2.5014,3.303373823,1.699939433
1094.652266,72.5814,2.5094,3.328411953,1.740016968
1094.816308,75.6468,2.5151,3.353832538,1.782030897
1094.98035,80.0336,2.5021,3.379644408,1.845808327
1095.144392,78.0201,2.4891,3.405856668,1.845808327
1095.308434,78.0201,2.4944,3.436646859,1.811275489
1095.472476,78.0201,2.502,3.357371626,1.764573013
1095.636518,79.7416,2.5095,3.332331049,1.725453556
1095.80056,81.0403,2.5151,3.307234144,1.725453556
1095.964602,82.5101,2.5075,3.282515974,1.725453556
1096.128644,84.0604,2.4995,3.258161066,1.638064087
1096.292686,84.0604,2.4995,3.234164903,1.640945192
1096.456728,84.0604,2.4995,3.209306043,1.645249048
1096.62077,84.0604,2.4966,3.177194148,1.649574646
1096.784812,85.9631,2.4943,3.144021462,1.653923947
1096.948854,87.0805,2.4499,3.111534322,1.656709867
1097.112896,87.0805,2.4136,3.079711694,1.62744004
1097.276938,85.2181,2.3774,3.041630728,1.606600928
1097.44098,82.2987,2.3411,3.06565501,1.584561907
1097.605022,79.3792,2.3049,3.097186318,1.59581648
1097.769064,76.4597,2.2686,3.129372988,1.60831761
1097.933106,73.5403,2.2324,3.162238947,1.621015284
1098.097148,70.6208,2.2286,3.209306043,1.633915926
1098.26119,66.9463,2.2475,3.205182029,1.647023552
1098.425232,67.8092,2.2787,3.198374687,1.660343183
1098.589274,68.973,2.3099,3.191592857,1.673880004
1098.753316,70.1369,2.3411,3.184843054,1.6854892
1098.917358,71.3007,2.3723,3.178118427,1.663485724
1099.0814,72.4646,2.4035,3.174308825,1.644896558
1099.245442,73.6284,2.4346,3.209306043,1.626718263
1099.409484,74.7923,2.4658,3.25441439,1.608937364
1099.573526,76.0067,2.497,3.32152409,1.591540971
1099.737568,76.0067,2.5255,3.391459822,1.575982961
1099.90161,76.0067,2.5418,3.464399996,1.658283612
1100.065652,73.1879,2.5568,3.540550693,1.741975029
1100.229694,70.8725,2.5776,3.652245691,1.834563038
1100.393736,68.557,2.563,3.668355501,1.937545866
1100.557778,65.9396,2.5391,3.698651961,2.068827829
1100.72182,65.2685,2.5151,3.66538663,2.037791338
1100.885862,64.4966,2.4911,3.627858697,2.003232185
1101.049904,63.9262,2.4734,3.591095664,1.969825671
1101.213946,63.9262,2.481,3.555070235,1.937515075
1101.377988,65.7383,2.487,3.519756368,1.90624734
1101.54203,69.2114,2.4943,3.477705151,1.869518809
1101.706072,72.6846,2.4919,3.487078933,1.876750157
1101.870114,76.1577,2.4891,3.499132567,1.886073195
1102.034156,79.0268,2.4734,3.511265775,1.895489321
1102.198198,80.6577,2.463,3.523487493,1.904999939
1102.36224,82.047,2.5099,3.535790486,1.914606477
1102.526282,83.4362,2.5458,3.548183829,1.924310394
1102.690324,85.0671,2.588,3.562841135,1.934113178
1102.854366,85.5453,2.5583,3.521887471,1.944449167
1103.018408,86.0738,2.5224,3.473555622,1.922253364
1103.18245,84.1862,2.4943,3.436646859,1.899583751
1103.346492,83.0537,2.4995,3.436646859,1.877442602
1103.510534,84.0604,2.5359,3.436646859,1.855811651
1103.674576,87.0805,2.5232,3.458079747,1.834673465
1103.838618,86.4693,2.4995,3.493882155,1.81134976
1104.00266,85.6424,2.5342,3.530429573,1.848739335
1104.166702,84.8154,2.5741,3.562841135,1.893691053
1104.330744,83.9885,2.6036,3.540308061,1.940883231
1104.494786,83.1616,2.5508,3.520610126,1.970778362
1104.658828,82.047,2.4943,3.501130174,1.915446304
1104.82287,80.2349,2.5052,3.477705151,1.869518809
1104.986912,77.4564,2.522,3.505978916,1.900274195
1105.150954,74.6779,2.5387,3.542785297,1.941077287
1105.314996,71.8993,2.5555,3.580368471,1.983671095
1105.479038,69.9664,2.5672,3.606989492,2.028177496
1105.64308,76.3842,2.5547,3.554137518,2.054226668
1105.807122,81.3045,2.5451,3.514658713,1.975996249
1105.971164,87.0805,2.5355,3.476043358,1.924904656
1106.135206,84.9287,2.5255,3.436646859,1.876387377
1106.299248,82.3238,2.5313,3.459107966,1.834177751
1106.46329,79.719,2.5372,3.477705151,1.834177751
1106.627332,78.0201,2.5411,3.468038297,1.834177751
1106.791374,78.6889,2.5359,3.460136796,1.798850873
1106.955416,79.185,2.5286,3.452271219,1.729211537
1107.119458,79.6812,2.5151,3.444441321,1.656709867
1107.2835,80.1774,2.5264,3.436646859,1.683864349
1107.447542,80.6735,2.5394,3.409643769,1.716213262
1107.611584,81.0403,2.5523,3.383057963,1.749828434
1107.775626,74.2282,2.5653,3.356887239,1.784787789
1107.939668,66.9463,2.5828,3.331114669,1.834177751
1108.10371,70.5705,2.5625,3.305738409,1.808537092
1108.267752,76.1275,2.5314,3.280742324,1.770583853
1108.431794,81.6846,2.5002,3.256124893,1.735742285
1108.595836,87.2416,2.4691,3.23187415,1.735742285
1108.759878,91.1074,2.4474,3.207978587,1.735742285
1108.92392,89.2198,2.4526,3.174308825,1.735742285
1109.087962,87.7727,2.4669,3.189378681,1.735742285
1109.252004,86.0738,2.4786,3.216397616,1.717715293
1109.416046,84.7076,2.4852,3.243878247,1.692447565
1109.580088,83.0537,2.4932,3.271832508,1.667911528
1109.74413,81.3998,2.5012,3.300272752,1.644077627
1109.908172,79.7459,2.5092,3.319086274,1.628897706
1110.072214,78.092,2.5203,3.307395635,1.662545704
1110.236256,76.0067,2.5307,3.298776165,1.695305485
1110.400298,77.2903,2.5329,3.290201506,1.745718409
1110.56434,79.0268,2.5359,3.281667775,1.818895691
1110.728382,80.7634,2.5389,3.362634927,1.898477482
1110.892424,82.047,2.5411,3.447694583,1.985340463
1111.056466,74.505,2.5751,3.537173281,2.080533227
1111.220508,68.5235,2.6021,3.631415922,2.099091084
1111.38455,62.5419,2.6349,3.730822498,2.043411708
1111.548592,56.5604,2.6227,3.845231815,1.990609848
1111.712634,50.8389,2.6071,3.782275796,1.940468057
1111.876676,52.4497,2.5916,3.71565023,1.892789083
1112.040718,53.9933,2.576,3.651331277,1.847398067
1112.20476,54.8658,2.5672,3.562841135,1.822692827
1112.368802,60.6795,2.5758,3.577070021,1.894460817
1112.532844,64.7315,2.5828,3.606989492,1.957525235
1112.696886,68.7836,2.5729,3.535638732,1.859113531
1112.860928,72.8356,2.562,3.452951722,1.752462332
1113.02497,76.0067,2.5372,3.37404762,1.657383706
1113.189012,78.1208,2.5145,3.298669063,1.572091812
1113.353054,79.8574,2.4917,3.226584925,1.495148079
1113.517096,81.594,2.463,3.140063422,1.408243725
1113.681138,83.3305,2.4725,3.134315826,1.426328539
1113.84518,85.0671,2.4853,3.126573829,1.451549487
1114.009222,83.9094,2.4982,3.118869985,1.47767771
1114.173264,83.0537,2.511,3.111200836,1.504763803
1114.337306,81.594,2.5238,3.106552198,1.532861423
1114.501348,80.0336,2.5411,3.106552198,1.562028311
1114.66539,80.7886,2.5431,3.135286272,1.592326689
1114.829432,81.9463,2.5464,3.180389997,1.623823701
1114.993474,83.0537,2.5382,3.226810372,1.656592812
1115.157516,80.2349,2.5307,3.274605906,1.690710799
1115.321558,77.5336,2.5354,3.323842247,1.715286082
1115.4856,76.0067,2.5411,3.396546735,1.660425491
1115.649642,72.9866,2.536,3.343487278,1.620685166
1115.813684,72.5839,2.5255,3.255245081,1.582802653
1115.977726,72.005,2.4456,3.171540937,1.54665065
1116.141768,71.4262,2.3509,3.092033552,1.518434887
1116.30581,70.9732,2.2807,3.016415021,1.628897706
1116.469852,67.2148,2.2332,2.997159093,1.598279177
1116.633894,62.9195,2.1954,3.034022162,1.576153287
1116.797936,64.3289,2.1505,3.071803306,1.554631636
1116.961978,66.6443,2.1401,3.106552198,1.533689032
1117.12602,68.9597,2.1745,3.095814761,1.518434887
1117.290062,71.2752,2.2107,3.086132151,1.557515345
1117.454104,72.9866,2.2339,3.073748695,1.590145222
1117.618146,74.4463,2.3326,3.085722864,1.628897706
1117.782188,76.0067,2.4051,3.102703671,1.619652584
1117.94623,76.2584,2.4839,3.119872403,1.609087705
1118.110272,76.6443,2.4687,3.137228969,1.59865976
1118.274314,77.0302,2.4521,3.154782997,1.584561907
1118.438356,77.4161,2.4354,3.172534575,1.600031026
1118.602398,77.802,2.2495,3.190487054,1.625332093
1118.76644,78.0201,2.2513,3.208640489,1.651447076
1118.930482,74.698,2.2543,3.227005103,1.678414043
1119.094524,71.9799,2.2573,3.245581146,1.695305485
1119.258566,72.9362,2.2599,3.264372291,1.692073624
1119.422608,74.094,2.2983,3.283378759,1.689754754
1119.58665,75.2517,2.3172,3.302611428,1.687443165
1119.750692,76.0067,2.4123,3.319086274,1.6854892
1119.914734,78.0201,2.4891,3.293550565,1.642977834
1120.078776,76.2584,2.4839,3.242190928,1.607792467
1120.242818,72.9866,2.474,3.159148214,1.574083348
1120.40686,68.9597,2.4639,3.080253234,1.541758699
1120.570902,70.9857,2.4538,3.005202809,1.510734194
1120.734944,73.0117,2.4438,2.933722606,1.487398786
1120.898986,75.0378,2.4318,2.865563784,1.512843487
1121.063028,75.2013,2.4465,2.877746655,1.534351453
1121.22707,73.6577,2.4646,2.964196149,1.556479793
1121.391112,71.9799,2.4827,3.056000512,1.579256559
1121.555154,73.3893,2.4943,3.140063422,1.60270899
1121.719196,74.9329,2.4888,3.193927244,1.619833341
1121.883238,76.0067,2.4839,3.242915328,1.646464828
1122.04728,73.2886,2.4734,3.293426009,1.687769266
1122.211322,71.2047,2.5066,3.345535063,1.735742285
1122.375364,69.1208,2.5428,3.396546735,1.741245586
1122.539406,66.9463,2.5672,3.421297694,1.747412793
1122.703448,68.6689,2.5565,3.436646859,1.753623841
1122.86749,70.4698,2.5464,3.364022946,1.733674932
1123.031532,72.2707,2.5359,3.312395295,1.69012111
1123.195574,74.0716,2.5218,3.262331842,1.648702892
1123.359616,75.8725,2.5099,3.213759173,1.609266112
1123.523658,77.6734,2.5029,3.166611676,1.571671093
1123.6877,79.4743,2.4969,3.123219521,1.550793791
1123.851742,81.0403,2.4891,3.136906095,1.577263346
1124.015784,79.7315,2.4976,3.191011463,1.596402387
1124.179826,78.5738,2.5097,3.245083562,1.616010756
1124.343868,77.4161,2.5218,3.245083562,1.636107686
1124.50791,76.0067,2.5307,3.245083562,1.656709867
1124.671952,76.9128,2.4988,3.209306043,1.6854892
1124.835994,78.0705,2.4734,3.169469834,1.510555254
1125.000036,79.0268,2.448,3.109540825,1.525437676
1125.164078,81.0654,2.4214,3.05183606,1.544540017
1125.32812,82.047,2.4405,3.010177028,1.564126843
1125.492162,78.3096,2.4606,3.062251622,1.584216825
1125.656204,75.7047,2.4734,3.105080599,1.604829601
1125.820246,72.9866,2.4734,3.149124591,1.625985849
1125.984288,73.5403,2.4734,3.194436045,1.647707347
1126.14833,74.1191,2.484,3.24107047,1.670017058
1126.312372,74.698,2.4976,3.289083117,1.692939201
1126.476414,72.9698,2.5112,3.357371626,1.716499345
1126.640456,68.7248,2.5203,3.371759634,1.740724504
1126.804498,63.9262,2.5123,3.396546735,1.767359116
1126.96854,64.5973,2.5063,3.311535184,1.71690447
1127.132582,65.3691,2.4995,3.224949666,1.665888688
1127.296624,65.9396,2.4995,3.142776617,1.61781631
1127.460666,68.442,2.4995,3.064687124,1.572441366
1127.624708,70.4267,2.4995,2.990384171,1.52954148
1127.78875,72.4113,2.4318,2.919598864,1.488920973
1127.952792,74.396,2.3641,2.852087182,1.450401503
1128.116834,76.3806,2.3811,2.806981263,1.41382548
1128.280876,78.0201,2.4053,2.834312575,1.402003882
1128.444918,78.0201,2.4266,2.878714233,1.418123556
1128.60896,78.0201,2.4452,2.954567611,1.436033561
1128.773002,78.0201,2.4618,3.034526604,1.460678095
1128.937044,78.0201,2.4839,3.118933814,1.488590841
1129.101086,78.0201,2.4943,3.174308825,1.517590408
1129.265128,78.0201,2.4943,3.098351208,1.547743104
1129.42917,79.7819,2.4943,3.082864012,1.584561907
1129.593212,81.4027,2.4833,3.067527784,1.52751859
1129.757254,83.0235,2.4733,3.052346444,1.464057766
1129.921296,85.0671,2.4735,3.041630728,1.422003216
1130.085338,84.0604,2.4841,3.052404522,1.473047247
1130.24938,80.5369,2.4947,3.060818611,1.526397158
1130.413422,76.4849,2.5047,3.069282306,1.472054106
1130.577464,72.4329,2.4936,3.077792938,1.408243725
1130.741506,69.9664,2.483,3.086350899,1.453788508
1130.905548,73.5906,2.4682,3.094956584,1.499951971
1131.06959,76.1955,2.4792,3.106552198,1.549143322
1131.233632,79.0268,2.4973,3.165848617,1.601670563
1131.397674,76.9128,2.5154,3.259983596,1.657884936
1131.561716,74.5973,2.5335,3.359888249,1.718187821
1131.725758,72.9866,2.5464,3.436646859,1.783044175
1131.8898,74.0066,2.5359,3.116166034,1.753193137
1132.053842,74.0066,2.5359,3.116166034,1.753193137
1132.217884,74.0066,2.5359,3.071515425,1.603331174
1132.381926,74.0066,2.5359,3.008513167,1.425270068
1132.545968,78.3775,2.4672,2.948043538,1.289589905
1132.71001,82.947,2.3953,2.899979166,1.291867508
1132.874052,85.9272,2.3234,2.899979166,1.294038339
1133.038094,80.2815,2.349,3.016110565,1.295298763
1133.202136,75,2.5151,3.112106178,1.404665861
1133.366178,75,2.5162,3.214413293,1.493398718
1133.53022,75,2.5177,3.323675521,1.594097187
1133.694262,75,2.5192,3.440627059,1.709358515
1133.858304,75,2.5203,3.566105039,1.842586914
1134.022346,66.3576,2.5411,3.662176138,1.952021702
1134.186388,57.1192,2.5576,3.662176138,1.896603911
1134.35043,59.106,2.5776,3.61691108,1.855472733
1134.514472,62.1523,2.5669,3.567954317,1.807338162
1134.678514,65.0662,2.5532,3.495080058,1.82219485
1134.842556,64.7682,2.5395,3.42511923,1.84146035
1135.006598,64.4826,2.5258,3.357907942,1.735063484
1135.17064,64.0728,2.5121,3.293280112,1.641836175
1135.334682,65.3642,2.4943,3.254817517,1.558116469
1135.498724,67.649,2.5123,3.254817517,1.456485999
1135.662766,70.0331,2.5383,3.254817517,1.503792736
